1.156951368,104.6484375
1.156951368,104.6484375
1.67254926,172.6171875
1.67254926,172.6171875
2.112693802,245.2734375
2.112693802,245.2734375
2.112693802,245.2734375
2.326478294,308.203125
2.326478294,308.203125
2.04981601,341.1328125
2.04981601,341.1328125
2.137844919,400.3125
2.137844919,400.3125
2.640867252,490.78125
2.640867252,490.78125
2.640867252,490.78125
2.313902735,524.6484375
2.313902735,524.6484375
2.188147152,570.1171875
2.188147152,570.1171875
2.389356086,640.8984375
2.389356086,640.8984375
2.389356086,640.8984375
2.339053852,692.9296875
2.339053852,692.9296875
2.339053852,692.9296875
2.339053852,692.9296875
2.339053852,692.9296875
2.565413902,765
2.565413902,765
2.515111669,817.03125
2.515111669,817.03125
2.389356086,862.5
2.389356086,862.5
1.986938218,889.8046875
1.986938218,889.8046875
2.288751619,965.7421875
2.288751619,965.7421875
2.540262786,1033.945313
2.540262786,1033.945313
2.137844919,1059.84375
2.137844919,1059.84375
2.313902735,1124.179688
2.313902735,1124.179688
2.540262786,1189.335938
2.540262786,1189.335938
2.464809436,1233.632813
2.464809436,1233.632813
2.464809436,1233.632813
1.89890931,1247.109375
1.89890931,1247.109375
2.037240452,1304.882813
2.037240452,1304.882813
2.012089335,1354.453125
2.012089335,1354.453125
1.936635985,1396.640625
1.936635985,1396.640625
2.037240452,1451.71875
2.037240452,1451.71875
1.986938218,1494.492188
1.986938218,1494.492188
2.04981601,1545.46875
2.04981601,1545.46875
1.949211543,1583.554688
1.949211543,1583.554688
1.949211543,1631.367188
1.949211543,1631.367188
1.74800261,1661.484375
1.74800261,1661.484375
1.810880402,1711.640625
1.810880402,1711.640625
1.710275935,1746.914063
1.710275935,1746.914063
1.74800261,1794.375
1.74800261,1794.375
2.213298269,1869.84375
2.213298269,1869.84375
2.213298269,1869.84375
1.496491443,1862.460938
1.496491443,1862.460938
1.710275935,1920
1.710275935,1920
1.836031518,1967.460938
1.836031518,1967.460938
1.861182635,2010.703125
1.861182635,2010.703125
1.622247026,2036.835938
1.622247026,2036.835938
1.67254926,2077.851563
1.67254926,2077.851563
1.534218118,2109.609375
1.534218118,2109.609375
1.421038093,2142.304688
1.421038093,2142.304688
2.20072271,2233.242188
2.20072271,2233.242188
1.67254926,2234.765625
1.67254926,2234.765625
1.735427052,2275.898438
1.735427052,2275.898438
1.106649134,2271.679688
1.106649134,2271.679688
2.12526936,2376.445313
2.12526936,2376.445313
2.12526936,2376.445313
1.408462535,2364.84375
1.408462535,2364.84375
1.609671468,2413.242188
1.609671468,2413.242188
0.9683179926,2403.164063
0.9683179926,2403.164063
1.056346901,2439.84375
1.056346901,2439.84375
1.722851493,2511.679688
1.722851493,2511.679688
0.8551379675,2478.398438
0.8551379675,2478.398438
0.9808935509,2512.734375
0.9808935509,2512.734375
0.9808935509,2512.734375
1.270131393,2554.804688
1.270131393,2554.804688
0.691655709,2539.804688
0.691655709,2539.804688
0.7168068257,2563.828125
0.7168068257,2563.828125
0.7168068257,2563.828125
1.471340326,2637.773438
1.471340326,2637.773438
1.471340326,2637.773438
0.9683179926,2625
0.9683179926,2625
0.9683179926,2625
0.8928646425,2642.578125
0.8928646425,2642.578125
1.018620226,2674.570313
1.018620226,2674.570313
1.395886976,2720.859375
1.395886976,2720.859375
0.8425624091,2704.921875
0.8425624091,2704.921875
0.5910512422,2709.375
0.5910512422,2709.375
0.8048357341,2744.765625
0.8048357341,2744.765625
0.691655709,2758.007813
0.691655709,2758.007813
1.081498018,2804.53125
1.081498018,2804.53125
1.433613651,2848.59375
1.433613651,2848.59375
1.119224693,2846.484375
1.119224693,2846.484375
0.5910512422,2832.304688
0.5910512422,2832.304688
0.7922601757,2865.820313
0.7922601757,2865.820313
0.729382384,2882.578125
0.729382384,2882.578125
0.7168068257,2900.15625
0.7168068257,2900.15625
0.8048357341,2925.820313
0.8048357341,2925.820313
0.8174112924,2948.554688
0.8174112924,2948.554688
0.8299868508,2968.125
0.8299868508,2968.125
0.8299868508,2968.125
0.729382384,2980.429688
0.729382384,2980.429688
0.729382384,2980.429688
0.7545335007,3000.703125
0.7545335007,3000.703125
0.7545335007,3000.703125
0.767109059,3020.507813
0.767109059,3020.507813
0.6539290339,3032.226563
0.6539290339,3032.226563
0.691655709,3052.5
0.691655709,3052.5
0.9934691092,3093.164063
0.9934691092,3093.164063
0.6790801506,3090.9375
0.6790801506,3090.9375
0.326964517,3086.015625
0.326964517,3086.015625
0.326964517,3086.015625
0.7168068257,3132.304688
0.7168068257,3132.304688
0.7545335007,3152.8125
0.7545335007,3152.8125
0.2515111669,3137.226563
0.2515111669,3137.226563
0.2892378419,3156.679688
0.2892378419,3156.679688
0.5533245672,3191.953125
0.5533245672,3191.953125
0.9934691092,3239.882813
0.9934691092,3239.882813
1.207253601,3273.398438
1.207253601,3273.398438
0.9808935509,3276.328125
0.9808935509,3276.328125
0.9808935509,3276.328125
0.402417867,3255.703125
0.402417867,3255.703125
0.402417867,3255.703125
0.7922601757,3299.296875
0.7922601757,3299.296875
0.402417867,3289.921875
0.402417867,3289.921875
0.8425624091,3336.445313
0.8425624091,3336.445313
0.767109059,3348.867188
0.767109059,3348.867188
0.8048357341,3369.257813
0.8048357341,3369.257813
0.326964517,3353.203125
0.326964517,3353.203125
0.7042312673,3395.039063
0.7042312673,3395.039063
1.345584743,3455.742188
1.345584743,3455.742188
0.6790801506,3428.203125
0.6790801506,3428.203125
0.1383311418,3407.34375
0.1383311418,3407.34375
0.729382384,3465.703125
0.729382384,3465.703125
0.729382384,3465.703125
0.6539290339,3477.773438
0.6539290339,3477.773438
0.6790801506,3495.351563
0.6790801506,3495.351563
0.9683179926,3531.328125
0.9683179926,3531.328125
1.345584743,3574.101563
1.345584743,3574.101563
0.4149934254,3530.273438
0.4149934254,3530.273438
0.4149934254,3530.273438
0.5659001255,3556.523438
0.5659001255,3556.523438
0.5659001255,3556.523438
0.8299868508,3589.804688
0.8299868508,3589.804688
0.8299868508,3589.804688
0.402417867,3576.796875
0.402417867,3576.796875
1.169526926,3643.007813
1.169526926,3643.007813
1.169526926,3643.007813
0.7545335007,3633.046875
0.7545335007,3633.046875
0.5281734505,3634.21875
0.5281734505,3634.21875
0.6162023589,3656.601563
0.6162023589,3656.601563
0.5030223338,3664.804688
0.5030223338,3664.804688
1.106649134,3720.351563
